address,area,brief_info,code,level,link,name,postcode,type
北京市海淀区四季青镇双新村双拥路东侧,海淀区,,08162116,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162116,北京市海淀区四季青镇双新园社区卫生服务站,,社区卫生站
北京市海淀区清河朱房村北,海淀区,,08162073,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162073,北京市海淀区清河街道朱房社区卫生服务站,,社区卫生站
北京市海淀区万寿路西街甲11号院5号楼,海淀区,,08162069,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162069,北京市海淀区万寿路街道万寿园社区卫生服务站,,社区卫生站
北京市海淀区西三旗街道龙岗路3号,海淀区,,08162071,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162071,北京市海淀区西三旗街道龙岗社区卫生服务站,,社区卫生站
北京市海淀区清河三街,海淀区,,08162072,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162072,北京市海淀区清河街道清上园社区卫生服务站,,社区卫生站
北京市海淀区阜石路甲19号院内工会礼堂一层,海淀区,,08162070,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162070,北京市海淀区田村街道橡胶院社区卫生服务站,,社区卫生站
北京市海淀区五棵松81号院四号楼西设备层西侧房屋,海淀区,,08162074,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162074,北京市海淀区田村街道永金里社区卫生服务站,,社区卫生站
北京市海淀区四季青镇闵庄路天香颐小区16号楼,海淀区,,08162075,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162075,北京市海淀区四季青镇天香颐社区卫生服务站,,社区卫生站
北京市海淀区青云北宿舍第二管区21号,海淀区,,08162081,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162081,北京市海淀区中关村街道青云北区社区卫生服务站,,社区卫生站
北京市海淀区万寿路翠微西里小区,海淀区,,08162082,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162082,北京市海淀区万寿路街道翠微西里社区卫生服务站,,社区卫生站
北京市海淀区世纪城烟树园5号楼B11,海淀区,,08162084,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162084,北京市海淀区曙光街道烟树园社区卫生服务站,,社区卫生站
北京市海淀区花园路5号院11号楼南侧,海淀区,,08162083,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162083,北京市海淀区花园路街道1201社区卫生服务站,,社区卫生站
北京市海淀区温泉路116号,海淀区,,08162085,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162085,北京市海淀区苏家坨镇周家巷社区卫生服务站,,社区卫生站
北京市海淀区西二旗路2号院85号楼单元12号,海淀区,,08162087,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162087,北京市海淀区清河街道西二旗社区卫生服务站,,社区卫生站
北京市海淀区北安河路42号,海淀区,,08162086,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162086,北京市海淀区苏家坨镇西埠头社区卫生服务站,,社区卫生站
北京市海淀区万寿路1号院,海淀区,,08162088,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162088,北京市海淀区万寿路街道铁路宿舍社区卫生服务站,,社区卫生站
北京市海淀区双榆树南里二区3号平房,海淀区,,08162058,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162058,北京市海淀区北下关街道双安社区卫生服务站,,社区卫生站
北京市海淀区香山北辛村25号,海淀区,,08162053,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162053,北京市海淀区香山街道香山社区卫生服务站,,社区卫生站
北京市海淀区羊坊店柳林馆南里14-4-2,海淀区,,08162052,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162052,北京市海淀区羊坊店街道北蜂窝社区卫生服务站,,社区卫生站
北京市海淀区门头馨村北一区215号,海淀区,,08162054,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162054,北京市海淀区四季青镇门头村社区卫生服务站,,社区卫生站
北京市海淀区四季青镇中坞村362号,海淀区,,08162055,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162055,北京市海淀区四季青镇玉泉社区卫生服务站,,社区卫生站
北京市海淀区田村前街153号,海淀区,,08162057,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162057,北京市海淀区四季青镇田村社区卫生服务站,,社区卫生站
北京市海淀区四季青镇东冉村常青园1区7号楼地下一层,海淀区,,08162056,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162056,北京市海淀区四季青镇常青园社区卫生服务站,,社区卫生站
北京市海淀区曙光花园望塔园综合楼,海淀区,,08162059,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162059,北京市海淀区曙光街道曙光花园社区卫生服务站,,社区卫生站
北京市海淀区四季青镇西冉村西渔场内,海淀区,,08162060,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162060,北京市海淀区四季青镇西冉社区卫生服务站,,社区卫生站
北京市海淀区四季青镇溪山嘉园山景轩5号楼,海淀区,,08162061,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162061,北京市海淀区四季青镇西山社区卫生服务站,,社区卫生站
北京市海淀区天秀花园安和园11号楼,海淀区,,08162063,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162063,北京市海淀区马连洼街道天秀花园社区卫生服务站,,社区卫生站
北京市海淀区安宁庄西三条9-13号,海淀区,,08162064,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162064,北京市海淀区清河街道怡美社区卫生服务站,,社区卫生站
北京市海淀区苏家坨镇前沙涧主街7号院南,海淀区,,08162065,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162065,北京市海淀区苏家坨镇前沙涧社区卫生服务站,,社区卫生站
北京市海淀区上庄镇政府北侧,海淀区,,08162066,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162066,北京市海淀区上庄镇上庄家园社区卫生服务站,,社区卫生站
北京市海淀区翠微路4号院颐源居小区6号楼一层、5号楼一层,海淀区,,08162068,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162068,北京市海淀区羊坊店街道颐源居社区卫生服务站,,社区卫生站
北京市海淀区北京外文印刷厂宿舍,海淀区,,08162039,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162039,北京市海淀区甘家口街道外文社区卫生服务站,,社区卫生站
北京市海淀区太月园小区10号楼地下室一层,海淀区,,08162029,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162029,北京市海淀区北太平庄街道太月园社区卫生服务站,,社区卫生站
北京市海淀区木樨地茂林小区7号楼北一层,海淀区,,08162030,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162030,北京市海淀区羊坊店街道茂林社区卫生服务站,,社区卫生站
北京市海淀区二里庄15号院,海淀区,,08162034,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162034,北京市海淀区学院路街道军休社区卫生服务站,,社区卫生站
北京市海淀区水利局普惠北里家属宿舍楼,海淀区,,08162032,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162032,北京市海淀区羊坊店街道翠微路社区卫生服务站,,社区卫生站
北京市海淀区车公庄西路45号院,海淀区,,08162035,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162035,北京市海淀区甘家口街道合建楼社区卫生服务站,,社区卫生站
北京市海淀区骚子营二区67号,海淀区,,08162037,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162037,北京市海淀区青龙桥街道西苑社区卫生服务站,,社区卫生站
北京市海淀区学院路街道东王庄小区8号楼,海淀区,,08162041,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162041,北京市海淀区学院路街道东王庄社区卫生服务站,,社区卫生站
北京市海淀区金沟河5号816楼前平房,海淀区,,08162044,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162044,北京市海淀区永定路街道八街坊社区卫生服务站,,社区卫生站
北京市海淀区三里河路—5号,海淀区,,08162042,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162042,北京市海淀区甘家口街道进口社区卫生服务站,,社区卫生站
北京市海淀区马连洼菊园小区,海淀区,,08162047,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162047,北京市海淀区马连洼街道梅园社区卫生服务站,,社区卫生站
北京市海淀区塔院小区朗秋园3楼1门103号,海淀区,,08162048,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162048,北京市海淀区花园路街道塔院社区卫生服务站,,社区卫生站
北京市海淀区肖家河正黄旗1号,海淀区,,08162050,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162050,北京市海淀区马连洼街道肖家河社区卫生服务站,,社区卫生站
北京市海淀区上地街道厢黄旗树村万树园小区,海淀区,,08162049,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162049,北京市海淀区上地街道树村社区卫生服务站,,社区卫生站
北京市海淀区翠微南里南平房1号,海淀区,,08162051,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162051,北京市海淀区万寿路街道翠微南里社区卫生服务站,,社区卫生站
北京市海淀区金沟河2号院916楼,海淀区,,08162020,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162020,北京市海淀区永定路街道九街坊社区卫生服务站,,社区卫生站
北京市海淀区龙岗路清缘里小区中区1号楼底商,海淀区,,08162014,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162014,北京市海淀区西三旗街道永泰社区卫生服务站,,社区卫生站
北京市海淀区复兴路甲24号,海淀区,,08162015,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162015,北京市海淀区万寿路街道复兴路社区卫生服务站,,社区卫生站
北京市海淀区中关村科学园南里物业管理中心,海淀区,,08162017,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162017,北京市海淀区中关村街道科学园南里社区卫生服务站,,社区卫生站
北京市海淀区中关村南二条甲334-101,海淀区,,08162016,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162016,北京市海淀区中关村街道保福寺社区卫生服务站,,社区卫生站
北京市海淀区永定路52号院一区,海淀区,,08162018,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162018,北京市海淀区永定路街道四街坊社区卫生服务站,,社区卫生站
北京市海淀区复兴路79号627综合楼,海淀区,,08162019,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162019,北京市海淀区永定路街道六街坊社区卫生服务站,,社区卫生站
北京市海淀区马连洼街道兰园小区物业白楼、北京市海淀区马连洼街道兰园小区27号楼三、四层,海淀区,,08162021,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162021,海淀区青龙桥街道马连洼社区卫生服务站,,社区卫生站
北京市海淀区学院南路皂君庙东里,海淀区,,08162022,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162022,北京市海淀区北下关街道皂君庙社区卫生服务站,,社区卫生站
北京市海淀区中关村北二街北一条3号院平房,海淀区,,08162023,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162023,北京市海淀区中关村街道水清木华园社区卫生服务站,,社区卫生站
北京市海淀区玉海园二里9号商用楼二层,海淀区,,08162024,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162024,北京市海淀区田村街道玉海园社区卫生服务站,,社区卫生站
北京市海淀区紫竹院街道社区服务中心一层,海淀区,,08162025,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162025,北京市海淀区紫竹院街道厂洼社区卫生服务站,,社区卫生站
北京市海淀区知春东里9号楼110号,海淀区,,08162027,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162027,北京市海淀区中关村街道知春东里社区卫生服务站,,社区卫生站
北京市海淀区吴家村10号院,海淀区,,08162026,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162026,北京市海淀区羊坊店街道吴家村社区卫生服务站,,社区卫生站
北京市海淀区阜成路南8楼,海淀区,,08162028,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162028,北京市海淀区甘家口街道阜南社区卫生服务站,,社区卫生站
北京市海淀区西翠路今日家园5号楼地下一层B02、B03,海淀区,,08162003,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162003,北京市海淀区万寿路街道沙窝社区卫生服务站,,社区卫生站
北京市海淀区香山一棵松50号,海淀区,,08159090,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08159090,首都医科大学三博脑科医院,,对外专科
北京市海淀区翠微北里11号楼1栋,海淀区,,08155149,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155149,北京优颐口腔医院,,对外专科
北京市海淀区四道口2号院1号楼一层32号,海淀区,,08159096,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08159096,北京美尔目润视眼科医院,,对外专科
北京市海淀区万柳中路7号,海淀区,,08159178,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08159178,北京万柳美中宜和妇儿医院,,对外专科
北京市海淀区魏公村小区19号楼西侧平房,海淀区,,08162002,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162002,北京市海淀区紫竹院街道魏公村社区卫生服务站,,社区卫生站
北京市海淀区上地南路6号院1楼,海淀区,,08162001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162001,北京市海淀区上地街道上地社区卫生服务站,,社区卫生站
北京市海淀区八里庄定慧北里27号楼5门102,海淀区,,08162004,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162004,北京市海淀区八里庄街道定慧寺社区卫生服务站,,社区卫生站
北京市海淀区羊坊店路甲2号,海淀区,,08162005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162005,北京市海淀区羊坊店街道黄亭子社区卫生服务站,,社区卫生站
北京市海淀区明光村19号楼1号,海淀区,,08162006,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162006,北京市海淀区北太平庄街道明光村社区卫生服务站,,社区卫生站
北京市海淀区西外大街太平庄动物园家委会,海淀区,,08162007,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162007,北京市海淀区北下关街道动物园社区卫生服务站,,社区卫生站
北京市海淀区万泉河路芙蓉里小区7号楼一层,海淀区,,08162008,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162008,北京市海淀区海淀街道芙蓉里社区卫生服务站,,社区卫生站
北京市海淀区甘家口街道花园村甲10号,海淀区,,08162010,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162010,北京市海淀区甘家口街道花园村社区卫生服务站,,社区卫生站
北京市海淀区小南庄小区31号楼,海淀区,,08162009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162009,北京市海淀区海淀街道小南庄社区卫生服务站,,社区卫生站
北京市海淀区花园路街道花园路3号院2号楼北侧平房,海淀区,,08162011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08162011,北京市海淀区花园路街道北科欣兴社区卫生服务站,,社区卫生站
北京市海淀区中关村南大街22号,海淀区,,08155002,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155002,北京大学口腔医院,,对外专科
北京市海淀区闵庄路3号玉泉慧谷9-1号楼,海淀区,,08152177,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08152177,北京太和妇产医院,,对外专科
北京市海淀区花园北路51号,海淀区,,08153001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08153001,北京大学第六医院,,对外专科
北京市海淀区西小营路段温阳路东侧,海淀区,,08153002,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08153002,北京市海淀区精神卫生防治院,,对外专科
北京市海淀区清河三街52号,海淀区,,08153003,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08153003,北京市社会福利医院,,对外综合
北京市海淀区阜成路52号,海淀区,,08155001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155001,北京肿瘤医院、北京大学肿瘤医院,,对外专科
北京市海淀区温泉路118号，北京市海淀区稻香湖路1号文体中心一层医务室,海淀区,,08154001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08154001,北京老年医院,,对外综合
北京市海淀区复兴路甲36号,海淀区,,08155003,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155003,北京三诺健恒糖尿病医院,,对外专科
北京市海淀区昌平路南段36号1号楼,海淀区,,08155004,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155004,北京清河医院,,对外专科
北京市海淀区远大路世纪城5区甲4号,海淀区,,08155005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155005,北京东平口腔门诊部,,对外专科
北京市海淀区闵庄路3号、北京市海淀区闵庄路9号金渤瀚商务会馆主楼,海淀区,,08155006,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155006,北京马应龙长青肛肠医院,,对外中医
北京市海淀区花园东路10号高德大厦2—203、310,海淀区,,08155007,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155007,北京大学口腔医院第三门诊部,,对外专科
北京市海淀区中关村东路118号金五星科技园写字楼（北楼西区）二层69、70、71、72、73、75号;北京市海淀区宝盛里芳清园3号楼1层商业01,海淀区,,08155009,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155009,北京口腔工作者协会天秀口腔门诊部,,对外专科
北京市海淀区海淀路152号,海淀区,,08155008,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155008,北京市海淀区医学救援中心,,对外专科
北京市海淀区复兴路65号-2,海淀区,,08155010,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08155010,北京美尔目医院,,对外专科
北京市海淀区清华东路甲35号,海淀区,,08141031,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141031,中国科学院半导体研究所卫生所,,对内
北京市海淀区首体南路2号,海淀区,,08141032,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141032,机械科学研究总院社区卫生服务站,,社区卫生站
北京市海淀区学院南路1号,海淀区,,08151005,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151005,北京中仁中医医院,,对外中医
北京市海淀区西苑操场1号、西城区月坛南街38号、丰台区西三环南路9号,海淀区,,08151001,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151001,中国中医科学院西苑医院、中国中医科学院第一临床医药研究所,,对外中医
北京市海淀区永定路东街3号；北京市海淀区永定路15号（5号楼、6号楼、7号楼）,海淀区,,08151002,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151002,北京市中西医结合医院,,对外中医
北京市海淀区双榆树西里12号,海淀区,,08151003,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151003,北京市海淀区双榆树社区卫生服务中心(北京市海淀区中医医院),,对外综合
北京市海淀区莲花池东路9号,海淀区,,08151004,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151004,北京顺天德中医医院,,对外中医
北京市海淀区清河南马房路1号,海淀区,,08151094,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151094,北京圣育中医院,,对外中医
北京市海淀区西四环北路29号,海淀区,,08151151,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151151,北京华医中西医结合皮肤病医院,,对外中医
北京市海淀区永定路15号,海淀区,,08151176,三级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151176,北京裕和中西医结合康复医院,,对外中医
北京市海淀区厢黄旗2号楼X05-2、X05-3、X06,海淀区,,08151179,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151179,北京八珍堂中医医院,,对外中医
北京市海淀区远大路39号1号楼（青清商厦）二层南侧,海淀区,,08151194,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151194,北京大诚中医针灸医院,,对外中医
北京市海淀区海淀南路33号、北京市海淀区苏州街53号,海淀区,,08152001,二级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08152001,北京市海淀区妇幼保健院（北京市海淀区妇幼保健计划生育服务中心、北京市海淀区海淀社区卫生服务中心）,,对外专科
北京市海淀区清河嘉园东区4号楼110号,海淀区,,08151195,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08151195,北京国佳中医医院,,对外中医
北京市海淀区清河安宁路东侧,海淀区,,08152150,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08152150,北京清河圣地妇儿医院,,对外专科
北京市海淀区学院路20号,海淀区,,08141017,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141017,中国石油勘探开发研究院卫生所,,对内
北京市海淀区学院路40号,海淀区,,08141012,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141012,电信科学技术研究院卫生所,,对内
北京市海淀区北三环中路77号,海淀区,,08141011,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141011,北京市海淀区花园路街道北影社区卫生服务站,,社区卫生站
北京市海淀区科学院南路10号,海淀区,,08141014,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141014,中国科学院计算技术研究所卫生所,,对内
北京市海淀区清河小营,海淀区,,08141013,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141013,中国电力科学研究院卫生所,,对内
北京市海淀区清河安宁庄西路6号,海淀区,,08141016,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141016,中国石化润滑油有限公司卫生所,,对内
北京市海淀区学院路18号16号楼东侧配套用房,海淀区,,08141015,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141015,中国石油化工股份有限公司石油化工科学研究院医务室,,对内
北京市海淀区中关村南三街18号,海淀区,,08141019,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141019,国营五二九厂卫生所,,对内
北京市海淀区西土城路31号,海淀区,,08141020,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141020,北京市海淀区北太平庄街道冶建院社区卫生服务站,,社区卫生站
北京市海淀区学院路31号,海淀区,,08141021,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141021,中国石化集团新星石油有限责任公司卫生所,,对内
北京市海淀区三里河路11号,海淀区,,08141026,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141026,国务院国有资产监督管理委员会建材离退休干部局卫生所,,对内
北京市海淀区中关村南二条1号,海淀区,,08141027,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141027,中国科学院国家空间科学中心医务室,,对内
北京市东城区建国门内大街69号,东城区,,08141029,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141029,中国农业银行总行医务室,,对内
北京市海淀区清华西路28号,海淀区,,08141028,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141028,北京市海淀区圆明园管理处医务室,,对内
北京市海淀区中关村北一条17号,海淀区,,08141030,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141030,中国科学院行政管理局卫生所,,对内
北京市海淀区复兴路甲1号院,海淀区,,08131016,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131016,北京市海淀区羊坊店街道水科院社区卫生服务站,,社区卫生站
北京市海淀区复兴路24号,海淀区,,08131023,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131023,中国人民解放军总参谋部军训部第二管理处门诊部,,对内
北京市海淀区友谊路102号院,海淀区,,08131020,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131020,中国空间技术研究院门诊部,,对内
北京市海淀区新建宫门路19号,海淀区,,08131017,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131017,北京市颐和园管理处医务室,,对内
北京市海淀区三里河路9号,海淀区,,08131018,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131018,住房和城乡建设部机关门诊部,,对内
北京市海淀区中关村南大街46号,海淀区,,08131021,一级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131021,中国气象局医院,,对外综合
北京市海淀区阜成路2号（国宾馆院内）,海淀区,,08131022,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131022,外交部钓鱼台宾馆管理局医务室,,对内
北京市海淀区北土城西路197号,海淀区,,08141001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141001,北京联合大学应用文理学院卫生站,,对内
北京市海淀区学院路丁11号,海淀区,,08141002,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141002,中国矿业大学(北京)社区卫生服务站,,社区卫生站
北京市海淀区北三环西路11号,海淀区,,08141003,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141003,首都体育学院医务室,,对内
北京市海淀区学院路14号,海淀区,,08141006,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141006,北京市海淀区学院路街道大华无线电仪器厂社区卫生服务站,,社区卫生站
北京市海淀区民族学院南路19号,海淀区,,08141005,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141005,北京舞蹈学院卫生所,,对内
北京市海淀区中关村南大街1号友谊宾馆宿舍区55楼一层,海淀区,,08141007,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141007,北京友谊宾馆卫生所,,对内
北京市海淀区复兴路12号3号办公楼1层,海淀区,,08141008,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141008,中国有色工程有限公司卫生站,,对内
北京市海淀区新街口外大街3号,海淀区,,08141010,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08141010,北京市海淀区北太平庄街道有色金属研究总院社区卫生服务站,,社区卫生站
北京市海淀区西三环北路25号,海淀区,,08131001,未评级,http://fw.ybj.beijing.gov.cn/ddyy/ddyy/findByName?id=08131001,北京市海淀区紫竹院街道青年政治学院社区卫生服务站、中国青年政治学院门诊部,,社区卫生站
